year,month,day,date,elevation,weight,sex,age
2003,9,15,15/09/03,NA,13.6,f,1.5
2003,9,15,15/09/03,1700,13.3,f,1.5
2003,9,15,15/09/03,1000,9,f,1.5
2003,9,15,15/09/03,2100,13,m,1.5
2003,9,15,15/09/03,1700,14.1,m,1.5
2003,9,15,15/09/03,1000,14.8,f,1.5
2003,9,15,15/09/03,1800,12.5,m,1.5
2003,9,15,15/09/03,1300,8,m,1.5
2003,9,15,15/09/03,900,11.6,f,1.5
2003,9,15,15/09/03,1300,7.9,m,1.5
2003,9,15,15/09/03,1100,13.8,m,1.5
2003,9,15,15/09/03,1000,11,f,1.5
2003,9,15,15/09/03,1000,14.2,m,1.5
2003,9,15,15/09/03,1700,11,m,1.5
2003,9,15,15/09/03,1850,16,f,1.5
2003,9,15,15/09/03,1300,12.5,m,1.5
2003,9,15,15/09/03,1700,7,m,1.5
2003,9,16,16/09/03,550,11,f,1.5
2003,9,16,16/09/03,2000,18.4,f,1.5
2003,9,16,16/09/03,NA,16,f,1.5
2003,9,16,16/09/03,1700,13.4,f,1.5
2003,9,16,16/09/03,NA,18,f,1.5
2003,9,16,16/09/03,NA,16,f,1.5
2003,9,16,16/09/03,2300,13.5,m,1.5
2003,9,16,16/09/03,2200,17,m,1.5
2003,9,16,16/09/03,NA,14.8,m,1.5
2003,9,16,16/09/03,1900,17,f,1.5
2003,9,16,16/09/03,1800,12,m,1.5
2003,9,16,16/09/03,1780,15.5,m,1.5
2003,9,16,16/09/03,1600,15,m,1.5
2003,9,16,16/09/03,1800,14,f,1.5
2003,9,16,16/09/03,1800,12.5,m,1.5
2003,9,16,16/09/03,1800,12,f,1.5
2003,9,16,16/09/03,1800,16.5,m,1.5
2003,9,16,16/09/03,1000,15.5,m,1.5
2003,9,16,16/09/03,1800,10,f,1.5
2003,9,16,16/09/03,2100,15,m,1.5
2003,9,16,16/09/03,1550,12,f,1.5
2003,9,16,16/09/03,1850,15,m,1.5
2003,9,16,16/09/03,1900,14,m,1.5
2003,9,16,16/09/03,1700,12,m,1.5
2003,9,16,16/09/03,1700,11,m,1.5
2003,9,16,16/09/03,1900,8.5,f,1.5
2003,9,17,17/09/03,1700,17,m,1.5
2003,9,17,17/09/03,1700,14.5,f,1.5
2003,9,17,17/09/03,1450,13.5,f,1.5
2003,9,17,17/09/03,1600,17,m,1.5
2003,9,17,17/09/03,1900,15,f,1.5
2003,9,17,17/09/03,2000,19,m,1.5
2003,9,17,17/09/03,1000,15.4,f,1.5
2003,9,17,17/09/03,900,13.5,m,1.5
2003,9,17,17/09/03,1000,11.7,m,1.5
2003,9,17,17/09/03,1750,10,m,1.5
2003,9,17,17/09/03,1200,9,m,1.5
2003,9,17,17/09/03,1700,12,m,1.5
2003,9,17,17/09/03,NA,15,m,1.5
2003,9,17,17/09/03,1150,15,f,1.5
2003,9,17,17/09/03,1150,10,m,1.5
2003,9,17,17/09/03,1900,11,m,1.5
2003,9,17,17/09/03,1800,16.8,m,1.5
2003,9,17,17/09/03,450,9.5,f,1.5
2003,9,17,17/09/03,1000,16,m,1.5
2003,9,17,17/09/03,1200,14.3,f,1.5
2003,9,17,17/09/03,1800,11,f,1.5
2003,9,17,17/09/03,1870,8,f,1.5
2003,9,17,17/09/03,1870,16.2,m,1.5
2003,9,17,17/09/03,1870,19,m,1.5
2003,9,17,17/09/03,NA,14.5,f,1.5
2003,9,17,17/09/03,1400,NA,f,1.5
2003,9,17,17/09/03,1000,11.5,m,1.5
2003,9,17,17/09/03,1800,12,m,1.5
2003,9,17,17/09/03,1450,13.3,f,1.5
2003,9,17,17/09/03,1450,16.5,m,1.5
2003,9,18,18/09/03,1670,19,m,1.5
2003,9,18,18/09/03,1000,15.5,f,1.5
2003,9,18,18/09/03,1450,13,m,1.5
2003,9,18,18/09/03,1600,17,m,1.5
2003,9,18,18/09/03,2200,17,m,1.5
2003,9,18,18/09/03,2200,14,m,1.5
2003,9,18,18/09/03,1750,11,f,1.5
2003,9,18,18/09/03,1900,14,f,1.5
2003,9,18,18/09/03,1850,13,m,1.5
2003,9,18,18/09/03,NA,15.5,f,1.5
2003,9,18,18/09/03,2200,16,f,1.5
2003,9,18,18/09/03,1800,13.8,f,1.5
2003,9,18,18/09/03,1800,15.8,m,1.5
2003,9,18,18/09/03,2300,13.5,f,1.5
2003,9,18,18/09/03,NA,12.2,f,1.5
2003,9,18,18/09/03,800,11,m,1.5
2003,9,18,18/09/03,1000,7.5,f,1.5
2003,9,18,18/09/03,1100,10,m,1.5
2003,9,18,18/09/03,NA,10,f,1.5
2003,9,18,18/09/03,NA,20,f,1.5
2003,9,18,18/09/03,1350,18,f,1.5
2003,9,18,18/09/03,1550,19,f,1.5
2003,9,18,18/09/03,1750,12.5,f,1.5
2003,9,18,18/09/03,1450,9,f,1.5
2003,9,19,19/09/03,1900,15,f,1.5
2003,9,19,19/09/03,NA,13.8,m,1.5
2003,9,19,19/09/03,1600,12,f,1.5
2003,9,19,19/09/03,1800,19,m,1.5
2003,9,19,19/09/03,1550,11.5,f,1.5
2003,9,19,19/09/03,2050,13,m,1.5
2003,9,19,19/09/03,1800,21,f,1.5
2003,9,19,19/09/03,1800,10.2,f,1.5
2003,9,19,19/09/03,NA,9,f,1.5
2003,9,19,19/09/03,NA,13.5,m,1.5
2003,9,19,19/09/03,NA,12.1,f,1.5
2003,9,19,19/09/03,2000,12,f,1.5
2003,9,19,19/09/03,1650,15,f,1.5
2003,9,19,19/09/03,1650,12,m,1.5
2003,9,19,19/09/03,1800,8,f,1.5
2003,9,19,19/09/03,1800,12.5,f,1.5
2003,9,19,19/09/03,NA,13,f,1.5
2003,9,19,19/09/03,1700,18.5,m,1.5
2003,9,19,19/09/03,2000,12,m,1.5
2003,9,19,19/09/03,1800,12.2,f,1.5
2003,9,19,19/09/03,NA,11,m,1.5
2003,9,19,19/09/03,1800,13,m,1.5
2003,9,20,20/09/03,1650,16,f,1.5
2003,9,20,20/09/03,1000,13.8,m,1.5
2003,9,20,20/09/03,1250,13,f,1.5
2003,9,20,20/09/03,2200,13,f,1.5
2003,9,20,20/09/03,1700,12.4,f,1.5
2003,9,20,20/09/03,2400,17,f,1.5
2003,9,20,20/09/03,2400,15,f,1.5
2003,9,20,20/09/03,1800,14,m,1.5
2003,9,20,20/09/03,1500,14.5,m,1.5
2003,9,20,20/09/03,800,11,m,1.5
2003,9,20,20/09/03,1700,13,f,1.5
2003,9,20,20/09/03,1800,17,m,1.5
2003,9,20,20/09/03,NA,10.5,f,1.5
2003,9,20,20/09/03,1600,8,f,1.5
2003,9,20,20/09/03,1700,11,f,1.5
2003,9,20,20/09/03,1100,15.5,m,1.5
2003,9,20,20/09/03,NA,9.7,f,1.5
2003,9,20,20/09/03,2100,16,f,1.5
2003,9,20,20/09/03,1900,13,m,1.5
2003,9,20,20/09/03,2000,12.5,f,1.5
2003,9,20,20/09/03,2100,15,m,1.5
2003,9,20,20/09/03,1870,16.4,f,1.5
2003,9,20,20/09/03,1500,14.5,f,1.5
2003,9,20,20/09/03,1600,10,m,1.5
2003,9,20,20/09/03,1800,12,m,1.5
2003,9,22,22/09/03,NA,11.5,m,1.5
2003,9,22,22/09/03,900,15,m,1.5
2003,9,22,22/09/03,1800,14,f,1.5
2003,9,22,22/09/03,2100,15,m,1.5
2003,9,22,22/09/03,2100,17,m,1.5
2003,9,22,22/09/03,1600,15,f,1.5
2003,9,22,22/09/03,2200,16,m,1.5
2003,9,22,22/09/03,NA,15,f,1.5
2003,9,22,22/09/03,1900,10.3,m,1.5
2003,9,22,22/09/03,1400,14.8,f,1.5
2003,9,22,22/09/03,2400,12,f,1.5
2003,9,22,22/09/03,2400,10,m,1.5
2003,9,22,22/09/03,1800,19,m,1.5
2003,9,22,22/09/03,2000,13,f,1.5
2003,9,23,23/09/03,600,14,f,1.5
2003,9,23,23/09/03,1500,14,m,1.5
2004,9,7,07/09/04,1550,NA,f,1.5
2004,9,7,07/09/04,1900,12,m,1.5
2004,9,7,07/09/04,1400,16,m,1.5
2004,9,7,07/09/04,1650,16,m,1.5
2004,9,7,07/09/04,1700,16,m,1.5
2004,9,7,07/09/04,1700,14.5,f,1.5
2004,9,7,07/09/04,1450,13,m,1.5
2004,9,7,07/09/04,950,12,f,1.5
2004,9,7,07/09/04,900,14.8,m,1.5
2004,9,7,07/09/04,1500,17.5,f,1.5
2004,9,7,07/09/04,1250,16,m,1.5
2004,9,7,07/09/04,1900,16.5,f,1.5
2004,9,7,07/09/04,1900,16,m,1.5
2004,9,7,07/09/04,1800,11.5,m,1.5
2004,9,7,07/09/04,1700,NA,f,1.5
2004,9,7,07/09/04,1800,16.5,m,1.5
2004,9,7,07/09/04,1250,13,m,1.5
2004,9,7,07/09/04,1600,13.5,f,1.5
2004,9,7,07/09/04,2000,16,m,1.5
2004,9,7,07/09/04,1800,15,m,1.5
2004,9,7,07/09/04,1800,16,f,1.5
2004,9,7,07/09/04,1800,17,m,1.5
2004,9,7,07/09/04,1800,17.5,m,1.5
2004,9,7,07/09/04,1530,15.5,m,1.5
2004,9,7,07/09/04,1530,16.5,m,1.5
2004,9,7,07/09/04,2100,15,f,1.5
2004,9,7,07/09/04,1400,16,m,1.5
2004,9,7,07/09/04,1800,17,m,1.5
2004,9,7,07/09/04,2000,15,m,1.5
2004,9,7,07/09/04,2200,13,f,1.5
2004,9,7,07/09/04,1530,18.5,m,1.5
2004,9,7,07/09/04,1530,20,m,1.5
2004,9,7,07/09/04,1530,23,m,1.5
2004,9,7,07/09/04,1400,19,f,1.5
2004,9,7,07/09/04,1400,19,f,1.5
2004,9,7,07/09/04,1700,17.5,f,1.5
2004,9,7,07/09/04,1700,13,m,1.5
2004,9,7,07/09/04,1700,17,m,1.5
2004,9,7,07/09/04,1800,10.5,f,1.5
2004,9,7,07/09/04,1800,16.5,f,1.5
2004,9,7,07/09/04,1000,12,f,1.5
2004,9,7,07/09/04,1000,13,m,1.5
2004,9,7,07/09/04,1600,14,f,1.5
2004,9,7,07/09/04,1390,17,m,1.5
2004,9,7,07/09/04,950,14.5,f,1.5
2004,9,7,07/09/04,800,13,f,1.5
2004,9,7,07/09/04,2000,13.5,f,1.5
2004,9,7,07/09/04,1800,15.5,m,1.5
2004,9,7,07/09/04,NA,16,m,1.5
2004,9,7,07/09/04,2100,14,f,1.5
2004,9,7,07/09/04,2100,12.5,f,1.5
2004,9,7,07/09/04,2000,17.3,m,1.5
2004,9,7,07/09/04,1800,17,m,1.5
2004,9,7,07/09/04,1800,17,m,1.5
2004,9,7,07/09/04,1800,9,f,1.5
2004,9,7,07/09/04,1800,8.5,m,1.5
2004,9,7,07/09/04,1800,16.5,m,1.5
2004,9,7,07/09/04,2300,15,m,1.5
2004,9,7,07/09/04,NA,12.5,f,1.5
2004,9,7,07/09/04,1600,17,f,1.5
2004,9,7,07/09/04,2150,13,m,1.5
2004,9,7,07/09/04,1550,17,f,1.5
2004,9,7,07/09/04,NA,NA,m,1.5
2004,9,7,07/09/04,600,11.8,f,1.5
2004,9,7,07/09/04,1200,11,f,1.5
2004,9,7,07/09/04,1000,17,m,1.5
2004,9,7,07/09/04,1900,13.7,m,1.5
2004,9,7,07/09/04,1200,14.5,m,1.5
2004,9,7,07/09/04,800,14,f,1.5
2004,9,7,07/09/04,800,12,f,1.5
2004,9,7,07/09/04,750,13,f,1.5
2004,9,7,07/09/04,1550,13,f,1.5
2004,9,7,07/09/04,1500,14,f,1.5
2004,9,7,07/09/04,900,16,f,1.5
2004,9,7,07/09/04,NA,NA,m,1.5
2004,9,7,07/09/04,1600,19,f,1.5
2004,9,7,07/09/04,1550,14.9,m,1.5
2004,9,7,07/09/04,1800,12,m,1.5
2004,9,7,07/09/04,NA,9,m,1.5
2004,9,7,07/09/04,1700,12,f,1.5
2004,9,7,07/09/04,2000,14.5,f,1.5
2004,9,7,07/09/04,NA,13,m,1.5
2004,9,7,07/09/04,2100,16,f,1.5
2004,9,7,07/09/04,1900,11,f,1.5
2004,9,7,07/09/04,1000,9,f,1.5
2004,9,7,07/09/04,1600,10,m,1.5
2004,9,7,07/09/04,1600,16,m,1.5
2004,9,7,07/09/04,1900,9.5,f,1.5
2004,9,7,07/09/04,1500,16,m,1.5
2004,9,7,07/09/04,2000,17.5,m,1.5
2004,9,7,07/09/04,2100,14,f,1.5
2004,9,7,07/09/04,1600,15,m,1.5
2004,9,7,07/09/04,2000,13,m,1.5
2004,9,7,07/09/04,1800,14.2,f,1.5
2004,9,7,07/09/04,1800,12,f,1.5
2004,9,7,07/09/04,1800,13,m,1.5
2004,9,7,07/09/04,1800,16,m,1.5
2004,9,7,07/09/04,1100,12.9,f,1.5
2004,9,7,07/09/04,1800,10,m,1.5
2004,9,7,07/09/04,1570,14,f,1.5
2004,9,7,07/09/04,1570,16,m,1.5
2004,9,7,07/09/04,NA,16,f,1.5
2004,9,7,07/09/04,1900,16.5,m,1.5
2004,9,7,07/09/04,1500,13,f,1.5
2004,9,7,07/09/04,1860,13,m,1.5
2004,9,7,07/09/04,1880,12.5,f,1.5
2004,9,7,07/09/04,1700,16,m,1.5
2004,9,7,07/09/04,1780,20,f,1.5
2004,9,7,07/09/04,1800,14,m,1.5
2004,9,7,07/09/04,2000,14,f,1.5
2004,9,7,07/09/04,1500,12.5,f,1.5
2004,9,7,07/09/04,NA,12,m,1.5
2004,9,7,07/09/04,NA,11.5,m,1.5
2004,9,7,07/09/04,1800,10,m,1.5
2004,9,7,07/09/04,1800,14,f,1.5
2004,9,7,07/09/04,1200,10,f,1.5
2004,9,7,07/09/04,NA,12,m,1.5
2004,9,7,07/09/04,1300,16,f,1.5
2004,9,7,07/09/04,1300,8.9,m,1.5
2004,9,7,07/09/04,1450,14,f,1.5
2004,9,7,07/09/04,1450,11,f,1.5
2004,9,7,07/09/04,600,12.5,m,1.5
2004,9,8,08/09/04,1700,11.5,f,1.5
2004,9,8,08/09/04,1900,14.5,f,1.5
2004,9,8,08/09/04,1900,11.5,m,1.5
2004,9,8,08/09/04,1900,17,m,1.5
2004,9,8,08/09/04,1600,17,f,1.5
2004,9,8,08/09/04,1700,14.5,m,1.5
2004,9,8,08/09/04,1800,10.9,m,1.5
2004,9,8,08/09/04,NA,13,m,1.5
2004,9,8,08/09/04,1620,15.5,m,1.5
2004,9,8,08/09/04,1700,12,m,1.5
2004,9,8,08/09/04,1500,15,m,1.5
2004,9,8,08/09/04,1800,18,m,1.5
2004,9,8,08/09/04,1450,15,f,1.5
2004,9,8,08/09/04,2000,16,m,1.5
2004,9,8,08/09/04,2000,17,m,1.5
2004,9,8,08/09/04,1250,15,m,1.5
2004,9,8,08/09/04,1250,13.5,m,1.5
2004,9,8,08/09/04,1250,11,m,1.5
2004,9,8,08/09/04,1450,16,f,1.5
2004,9,8,08/09/04,1570,17,m,1.5
2004,9,8,08/09/04,1800,17,f,1.5
2004,9,8,08/09/04,1800,16,m,1.5
2004,9,8,08/09/04,1400,15,m,1.5
2004,9,8,08/09/04,1800,15,m,1.5
2004,9,8,08/09/04,1300,16,m,1.5
2004,9,8,08/09/04,2200,16,m,1.5
2004,9,8,08/09/04,1600,15,m,1.5
2004,9,8,08/09/04,2300,16,f,1.5
2004,9,8,08/09/04,2300,15,m,1.5
2004,9,8,08/09/04,1750,15,m,1.5
2004,9,8,08/09/04,1900,13.5,f,1.5
2004,9,8,08/09/04,1900,16.5,m,1.5
2004,9,8,08/09/04,1800,11.5,f,1.5
2004,9,8,08/09/04,1600,12,m,1.5
2004,9,8,08/09/04,1600,15.5,f,1.5
2004,9,8,08/09/04,1390,12,m,1.5
2004,9,8,08/09/04,800,12,f,1.5
2004,9,8,08/09/04,1000,11.5,f,1.5
2004,9,8,08/09/04,600,13,m,1.5
2004,9,8,08/09/04,1900,11,f,1.5
2004,9,8,08/09/04,2000,12.5,f,1.5
2004,9,8,08/09/04,1200,12,m,1.5
2004,9,8,08/09/04,1430,16.5,m,1.5
2004,9,8,08/09/04,2000,9.5,m,1.5
2004,9,8,08/09/04,1900,12.5,f,1.5
2004,9,8,08/09/04,1800,12,m,1.5
2004,9,8,08/09/04,2000,15.5,m,1.5
2004,9,8,08/09/04,1200,15.5,f,1.5
2004,9,8,08/09/04,1600,18,f,1.5
2004,9,8,08/09/04,1800,22,m,1.5
2004,9,8,08/09/04,2400,17.5,m,1.5
2004,9,8,08/09/04,NA,19.5,f,1.5
2004,9,8,08/09/04,580,17,m,1.5
2004,9,8,08/09/04,1450,16,f,1.5
2004,9,8,08/09/04,2100,13.5,m,1.5
2004,9,8,08/09/04,1300,15,f,1.5
2004,9,8,08/09/04,1500,12,f,1.5
2004,9,8,08/09/04,1500,16,m,1.5
2004,9,8,08/09/04,1500,14,m,1.5
2004,9,8,08/09/04,1550,17,m,1.5
2004,9,8,08/09/04,1600,15,m,1.5
2004,9,8,08/09/04,NA,13.5,m,1.5
2004,9,8,08/09/04,900,14,m,1.5
2004,9,8,08/09/04,1400,13,f,1.5
2004,9,8,08/09/04,1500,9.4,m,1.5
2004,9,8,08/09/04,1400,12.8,m,1.5
2004,9,8,08/09/04,2000,15,m,1.5
2004,9,8,08/09/04,1600,10,m,1.5
2004,9,8,08/09/04,NA,12,f,1.5
2004,9,8,08/09/04,2000,17,m,1.5
2004,9,8,08/09/04,1850,16,f,1.5
2004,9,8,08/09/04,1500,14.5,m,1.5
2004,9,8,08/09/04,900,12,m,1.5
2004,9,8,08/09/04,1700,9,f,1.5
2004,9,8,08/09/04,1600,10,m,1.5
2004,9,8,08/09/04,1800,12,f,1.5
2004,9,8,08/09/04,1700,14,f,1.5
2004,9,8,08/09/04,1600,15,f,1.5
2004,9,8,08/09/04,1100,15,m,1.5
2004,9,8,08/09/04,1100,15,m,1.5
2004,9,8,08/09/04,800,14.5,m,1.5
2004,9,8,08/09/04,600,16,m,1.5
2004,9,8,08/09/04,2000,17.9,m,1.5
2004,9,8,08/09/04,1890,17.5,m,1.5
2004,9,8,08/09/04,2100,14,f,1.5
2004,9,8,08/09/04,1650,13,m,1.5
2004,9,8,08/09/04,1600,15,m,1.5
2004,9,8,08/09/04,1950,10,f,1.5
2004,9,8,08/09/04,1800,15,m,1.5
2004,9,8,08/09/04,1800,11.5,f,1.5
2004,9,8,08/09/04,1800,11,m,1.5
2004,9,8,08/09/04,2100,10,f,1.5
2004,9,8,08/09/04,1250,10,m,1.5
2004,9,8,08/09/04,1600,12,f,1.5
2004,9,9,09/09/04,1850,14,m,1.5
2004,9,9,09/09/04,1850,11,f,1.5
2004,9,9,09/09/04,1470,10,m,1.5
2004,9,9,09/09/04,NA,16,f,1.5
2004,9,9,09/09/04,1700,12.5,m,1.5
2004,9,9,09/09/04,1700,15,m,1.5
2004,9,9,09/09/04,2000,16,f,1.5
2004,9,9,09/09/04,1850,14,f,1.5
2004,9,9,09/09/04,1800,22,m,1.5
2004,9,9,09/09/04,1250,15,m,1.5
2004,9,9,09/09/04,2000,12.5,f,1.5
2004,9,9,09/09/04,2200,15,m,1.5
2004,9,9,09/09/04,1300,19,m,1.5
2004,9,9,09/09/04,1600,17,f,1.5
2004,9,9,09/09/04,1600,15,f,1.5
2004,9,9,09/09/04,2200,17,f,1.5
2004,9,9,09/09/04,2000,16,f,1.5
2004,9,9,09/09/04,1600,14,f,1.5
2004,9,9,09/09/04,800,13,m,1.5
2004,9,9,09/09/04,1800,13.5,f,1.5
2004,9,9,09/09/04,1400,14,f,1.5
2004,9,9,09/09/04,1900,15,f,1.5
2004,9,9,09/09/04,NA,14,m,1.5
2004,9,9,09/09/04,NA,11,f,1.5
2004,9,9,09/09/04,1450,16.5,f,1.5
2004,9,9,09/09/04,1850,12,f,1.5
2004,9,9,09/09/04,1500,17,m,1.5
2004,9,9,09/09/04,2200,15,m,1.5
2004,9,9,09/09/04,1800,16,f,1.5
2004,9,9,09/09/04,1700,16,m,1.5
2004,9,9,09/09/04,1900,12.5,m,1.5
2004,9,9,09/09/04,2100,18,m,1.5
2004,9,9,09/09/04,1900,10.3,f,1.5
2004,9,9,09/09/04,1800,14.5,m,1.5
2004,9,9,09/09/04,1800,9,f,1.5
2004,9,9,09/09/04,1500,17.5,m,1.5
2004,9,9,09/09/04,1500,13,m,1.5
2004,9,9,09/09/04,800,15,m,1.5
2004,9,9,09/09/04,1000,11.5,m,1.5
2004,9,9,09/09/04,1450,12,m,1.5
2004,9,9,09/09/04,1900,16,f,1.5
2004,9,9,09/09/04,NA,15,m,1.5
2004,9,9,09/09/04,1600,11,m,1.5
2004,9,9,09/09/04,1700,10.5,m,1.5
2004,9,9,09/09/04,1300,8,f,1.5
2004,9,9,09/09/04,1300,15,m,1.5
2004,9,9,09/09/04,2100,13.2,m,1.5
2004,9,9,09/09/04,2100,16,m,1.5
2004,9,9,09/09/04,1900,15.5,f,1.5
2004,9,9,09/09/04,NA,21,f,1.5
2004,9,9,09/09/04,2100,15,f,1.5
2004,9,9,09/09/04,NA,NA,f,1.5
2004,9,9,09/09/04,NA,12.5,m,1.5
2004,9,9,09/09/04,NA,12.5,f,1.5
2004,9,9,09/09/04,1850,15,m,1.5
2004,9,9,09/09/04,1800,15,f,1.5
2004,9,9,09/09/04,1800,12.5,m,1.5
2004,9,9,09/09/04,1200,9,m,1.5
2004,9,9,09/09/04,1800,12,m,1.5
2004,9,9,09/09/04,1750,12,m,1.5
2004,9,9,09/09/04,1500,12,f,1.5
2004,9,10,10/09/04,1900,11,f,1.5
2004,9,10,10/09/04,1300,13,f,1.5
2004,9,10,10/09/04,1700,12,m,1.5
2004,9,10,10/09/04,1450,10,m,1.5
2004,9,10,10/09/04,1450,9,f,1.5
2004,9,10,10/09/04,1500,12,m,1.5
2004,9,10,10/09/04,900,13,m,1.5
2004,9,10,10/09/04,1000,16,f,1.5
2004,9,10,10/09/04,1450,14,f,1.5
2004,9,10,10/09/04,1600,16,m,1.5
2004,9,10,10/09/04,1570,12,f,1.5
2004,9,10,10/09/04,2200,19,m,1.5
2004,9,10,10/09/04,1600,NA,f,1.5
2004,9,10,10/09/04,1800,14.5,m,1.5
2004,9,10,10/09/04,1800,14,f,1.5
2004,9,10,10/09/04,2200,16,m,1.5
2004,9,10,10/09/04,1800,18,m,1.5
2004,9,10,10/09/04,1800,17,m,1.5
2004,9,10,10/09/04,1600,17,m,1.5
2004,9,10,10/09/04,1300,9.3,m,1.5
2004,9,10,10/09/04,900,13,m,1.5
2004,9,10,10/09/04,1200,14.8,m,1.5
2004,9,10,10/09/04,1000,9,f,1.5
2004,9,10,10/09/04,1900,13,f,1.5
2004,9,10,10/09/04,900,10,m,1.5
2004,9,10,10/09/04,1800,11,f,1.5
2004,9,10,10/09/04,1800,16,m,1.5
2004,9,10,10/09/04,1700,11,f,1.5
2004,9,10,10/09/04,1700,11,f,1.5
2004,9,10,10/09/04,1700,11,m,1.5
2004,9,10,10/09/04,1700,14,m,1.5
2004,9,10,10/09/04,2400,14,m,1.5
2004,9,10,10/09/04,1800,11,f,1.5
2004,9,10,10/09/04,2100,17,f,1.5
2004,9,10,10/09/04,NA,11,m,1.5
2004,9,10,10/09/04,1890,14,f,1.5
2004,9,10,10/09/04,1650,12,m,1.5
2004,9,10,10/09/04,1500,10,m,1.5
2004,9,10,10/09/04,600,17,m,1.5
2004,9,10,10/09/04,1500,7.5,m,1.5
2004,9,10,10/09/04,500,14.5,m,1.5
2004,9,10,10/09/04,1800,12,f,1.5
2004,9,10,10/09/04,1900,12.5,m,1.5
2004,9,11,11/09/04,1200,13.5,f,1.5
2004,9,11,11/09/04,1850,12,m,1.5
2004,9,11,11/09/04,700,13,m,1.5
2004,9,11,11/09/04,1450,13,m,1.5
2004,9,11,11/09/04,1450,14,m,1.5
2004,9,11,11/09/04,1800,18.5,m,1.5
2004,9,11,11/09/04,1700,17,f,1.5
2004,9,11,11/09/04,1750,15.5,f,1.5
2004,9,11,11/09/04,1600,13,f,1.5
2004,9,11,11/09/04,1900,14,m,1.5
2004,9,11,11/09/04,2050,17,m,1.5
2004,9,11,11/09/04,1500,13,m,1.5
2004,9,11,11/09/04,1800,10,f,1.5
2004,9,11,11/09/04,1600,15.5,f,1.5
2004,9,11,11/09/04,2200,18.5,m,1.5
2004,9,11,11/09/04,1430,13.5,f,1.5
2004,9,11,11/09/04,1100,14,f,1.5
2004,9,11,11/09/04,1800,17,m,1.5
2004,9,11,11/09/04,1250,14.7,f,1.5
2004,9,11,11/09/04,1000,12,f,1.5
2004,9,11,11/09/04,1100,13,f,1.5
2004,9,11,11/09/04,1800,13,f,1.5
2004,9,11,11/09/04,1800,14,m,1.5
2004,9,11,11/09/04,1400,10,f,1.5
2004,9,11,11/09/04,NA,17.5,m,1.5
2004,9,11,11/09/04,1000,14,f,1.5
2004,9,11,11/09/04,2100,14,m,1.5
2004,9,11,11/09/04,NA,11,f,1.5
2004,9,11,11/09/04,NA,11,f,1.5
2004,9,11,11/09/04,NA,9,f,1.5
2004,9,11,11/09/04,1780,17,f,1.5
2004,9,11,11/09/04,1900,14,f,1.5
2004,9,11,11/09/04,1500,18,m,1.5
2004,9,11,11/09/04,1800,14,m,1.5
2004,9,11,11/09/04,1900,13,m,1.5
2004,9,11,11/09/04,NA,12,f,1.5
2004,9,11,11/09/04,1800,14.5,m,1.5
2004,9,11,11/09/04,1650,14,f,1.5
2004,9,11,11/09/04,1650,13.5,m,1.5
2004,9,11,11/09/04,1900,11,f,1.5
2004,9,11,11/09/04,1200,13,f,1.5
2004,9,11,11/09/04,1450,14,f,1.5
2004,9,12,12/09/04,1750,14,m,1.5
2004,9,12,12/09/04,720,12,m,1.5
2004,9,12,12/09/04,2200,15.5,m,1.5
2004,9,12,12/09/04,1700,16,m,1.5
2004,9,12,12/09/04,1900,15,m,1.5
2004,9,12,12/09/04,1540,15,f,1.5
2004,9,12,12/09/04,NA,12.5,m,1.5
2004,9,12,12/09/04,800,11,f,1.5
2004,9,12,12/09/04,NA,10,f,1.5
2004,9,12,12/09/04,1800,13.8,m,1.5
2004,9,12,12/09/04,1300,14,m,1.5
2004,9,12,12/09/04,750,12.4,m,1.5
2004,9,12,12/09/04,1800,18,m,1.5
2004,9,12,12/09/04,1900,13,f,1.5
2004,9,12,12/09/04,NA,15,f,1.5
2004,9,13,13/09/04,1050,11.5,m,1.5
2004,9,13,13/09/04,1650,11.5,f,1.5
2004,9,13,13/09/04,800,14,m,1.5
2004,9,13,13/09/04,NA,18,m,1.5
2004,9,13,13/09/04,2200,13,f,1.5
2004,9,13,13/09/04,2200,13,m,1.5
2004,9,13,13/09/04,1430,15.5,m,1.5
2004,9,13,13/09/04,NA,10.7,f,1.5
2004,9,13,13/09/04,1400,11.5,f,1.5
2004,9,13,13/09/04,1400,14,m,1.5
2004,9,13,13/09/04,1800,11.8,m,1.5
2004,9,13,13/09/04,1600,17.2,m,1.5
2004,9,13,13/09/04,600,15,m,1.5
2004,9,13,13/09/04,1700,12,f,1.5
2004,9,13,13/09/04,1800,10,f,1.5
2004,9,13,13/09/04,950,16,m,1.5
2004,9,13,13/09/04,1500,14,m,1.5
2004,9,13,13/09/04,1550,13,m,1.5
2004,9,14,14/09/04,2000,17,m,1.5
2004,9,14,14/09/04,1100,14.5,m,1.5
2004,9,14,14/09/04,1800,13,f,1.5
2004,9,14,14/09/04,1700,10,f,1.5
2004,9,15,15/09/04,NA,10,m,1.5
2004,9,15,15/09/04,1570,14.5,m,1.5
2004,9,15,15/09/04,2000,20,m,1.5
2004,9,15,15/09/04,1900,16,f,1.5
2004,9,15,15/09/04,2050,9.5,f,1.5
2004,9,15,15/09/04,1800,12.5,f,1.5
2004,9,15,15/09/04,1800,14,m,1.5
2004,9,15,15/09/04,NA,18.5,m,1.5
2004,9,15,15/09/04,1500,15.5,f,1.5
2004,9,15,15/09/04,1500,13.5,f,1.5
