year,month,day,date,temp_mean_lugano,temp_mean_comprovasco,temp_mean_simano,temp_max_lugano,temp_min_lugano
1986,10,12,12/10/86,14.9,NA,NA,20.1,12
1986,10,13,13/10/86,14.4,NA,NA,18.8,11
1986,10,14,14/10/86,14.1,NA,NA,19,10.7
1986,10,15,15/10/86,14.8,NA,NA,18.5,11.5
1986,10,16,16/10/86,13.4,NA,NA,16.7,10.9
1986,10,17,17/10/86,13,NA,NA,18.1,9.4
1986,10,18,18/10/86,13.4,NA,NA,17.4,10.1
1986,10,19,19/10/86,12.3,NA,NA,15,10.1
1986,10,20,20/10/86,13,NA,NA,18.2,8.8
1986,10,21,21/10/86,15.6,NA,NA,20.2,10.7
1986,10,22,22/10/86,13.7,NA,NA,18.9,9.7
1986,10,23,23/10/86,14.1,NA,NA,18.6,12.4
1986,10,24,24/10/86,11.1,NA,NA,14.7,7.5
1986,10,25,25/10/86,9.7,NA,NA,11.5,8.1
1986,10,26,26/10/86,11,NA,NA,15.5,5.5
1986,10,27,27/10/86,12.1,NA,NA,17.9,6.1
1986,10,28,28/10/86,8.6,NA,NA,14.9,4.2
1986,10,29,29/10/86,9.3,NA,NA,13.2,5
1986,10,30,30/10/86,11,NA,NA,17.8,7.3
1986,10,31,31/10/86,10.2,NA,NA,16.2,6.4
1986,11,1,01/11/86,9.7,NA,NA,13.2,7.3
1986,11,2,02/11/86,10.7,NA,NA,14.2,6.6
1986,11,3,03/11/86,12.2,NA,NA,16.4,6.5
1986,11,4,04/11/86,8.2,NA,NA,12.4,5.5
1986,11,5,05/11/86,7.3,NA,NA,12.1,2.9
1986,11,6,06/11/86,9,NA,NA,15.3,4.9
1986,11,7,07/11/86,10.3,NA,NA,15.6,6.2
1986,11,8,08/11/86,7.9,NA,NA,14.1,4.1
1986,11,9,09/11/86,7.9,NA,NA,13.8,4.1
1986,11,10,10/11/86,8.5,NA,NA,12.8,5.2
1986,11,11,11/11/86,9.9,NA,NA,13.4,7.3
1986,11,12,12/11/86,10.3,NA,NA,13.5,9.1
1986,11,13,13/11/86,8.6,NA,NA,9.4,7.6
1986,11,14,14/11/86,7.8,NA,NA,8.7,7.1
1986,11,15,15/11/86,9,NA,NA,10.2,7.3
1986,11,16,16/11/86,11.4,NA,NA,14.2,9.8
1986,11,17,17/11/86,10.8,NA,NA,11.5,10
1986,11,18,18/11/86,10.7,NA,NA,11.6,7.8
1986,11,19,19/11/86,9,NA,NA,12.7,5.6
1986,11,20,20/11/86,9.5,NA,NA,11.9,6.9
1986,11,21,21/11/86,8.2,NA,NA,9.8,7.1
1986,11,22,22/11/86,8.2,NA,NA,9.4,7.1
1986,11,23,23/11/86,8.5,NA,NA,10.9,7.5
1986,11,24,24/11/86,9.5,NA,NA,14.3,4.3
1986,11,25,25/11/86,6.5,NA,NA,11.7,3.3
1986,11,26,26/11/86,6.4,NA,NA,11,3
1986,11,27,27/11/86,10.5,NA,NA,16.2,4.4
1986,11,28,28/11/86,6.6,NA,NA,10.1,2.9
1986,11,29,29/11/86,5.1,NA,NA,9.4,2.4
1986,11,30,30/11/86,4.6,NA,NA,10.5,1.2
1986,12,1,01/12/86,4.4,NA,NA,9.5,1.2
1986,12,2,02/12/86,4.4,NA,NA,9.6,0.9
1986,12,3,03/12/86,5.2,NA,NA,10.6,1.6
1986,12,4,04/12/86,5.1,NA,NA,10.4,2
1986,12,5,05/12/86,4,NA,NA,8.8,0.6
1986,12,6,06/12/86,4.5,NA,NA,8.6,0.8
1986,12,7,07/12/86,4.6,NA,NA,8.1,2.4
1986,12,8,08/12/86,4.6,NA,NA,8.4,1.4
1986,12,9,09/12/86,6.1,NA,NA,6.9,5
1986,12,10,10/12/86,6.4,NA,NA,9.2,3.4
1986,12,11,11/12/86,4.7,NA,NA,8.7,2.4
1986,12,12,12/12/86,3.1,NA,NA,4.7,2.1
1986,12,13,13/12/86,3.2,NA,NA,5.1,0.7
1986,12,14,14/12/86,4.5,NA,NA,5.2,3.8
1986,12,15,15/12/86,5.1,NA,NA,9.2,1.7
1986,12,16,16/12/86,5.8,NA,NA,13.8,0.9
1986,12,17,17/12/86,6.5,NA,NA,11.4,2.7
1986,12,18,18/12/86,6.5,NA,NA,9.9,3.9
1986,12,19,19/12/86,6,NA,NA,10.9,3.7
1986,12,20,20/12/86,4.3,NA,NA,6.2,1.1
1986,12,21,21/12/86,3.3,NA,NA,6,0
1986,12,22,22/12/86,4,NA,NA,7.5,1.5
1986,12,23,23/12/86,3.4,NA,NA,6.1,-0.1
1986,12,24,24/12/86,2,NA,NA,4.2,-0.5
1986,12,25,25/12/86,0.6,NA,NA,3.3,-2.8
1986,12,26,26/12/86,0.2,NA,NA,3.7,-2.8
1986,12,27,27/12/86,4.8,NA,NA,10.1,-1.5
1986,12,28,28/12/86,5.9,NA,NA,10.3,3
1986,12,29,29/12/86,4.3,NA,NA,8.3,1.6
1986,12,30,30/12/86,4.3,NA,NA,7.1,1.7
1986,12,31,31/12/86,4.8,NA,NA,8.4,2.4
1987,1,1,01/01/87,4.3,NA,NA,7.9,1.2
1987,1,2,02/01/87,7.9,NA,NA,13.8,3.8
1987,1,3,03/01/87,8.1,NA,NA,11.9,4.3
1987,1,4,04/01/87,5.2,NA,NA,8.6,0.4
1987,1,5,05/01/87,1.9,NA,NA,6.6,-0.8
1987,1,6,06/01/87,5.3,NA,NA,11.5,-0.5
1987,1,7,07/01/87,5.5,NA,NA,8.6,2.6
1987,1,8,08/01/87,1.9,NA,NA,5.3,-2.6
1987,1,9,09/01/87,0.1,NA,NA,3.7,-4.2
1987,1,10,10/01/87,0.4,NA,NA,2.8,-0.6
1987,1,11,11/01/87,0.6,NA,NA,5.7,-3
1987,1,12,12/01/87,-3.2,NA,NA,-0.2,-5
1987,1,13,13/01/87,-3.2,NA,NA,-1.4,-5.2
1987,1,14,14/01/87,-0.1,NA,NA,1,-1.5
1987,1,15,15/01/87,1.3,NA,NA,2.3,0.6
1987,1,16,16/01/87,1.7,NA,NA,2.3,0.8
1987,1,17,17/01/87,1.6,NA,NA,5,-0.6
1987,1,18,18/01/87,0.8,NA,NA,4.6,-1.6
1987,1,19,19/01/87,1.5,NA,NA,5,-1
1987,1,20,20/01/87,1.2,NA,NA,4.6,-1.3
1987,1,21,21/01/87,1,NA,NA,5.1,-1.6
1987,1,22,22/01/87,0.9,NA,NA,4.7,-2.1
1987,1,23,23/01/87,1.1,NA,NA,5.4,-2.1
1987,1,24,24/01/87,6.3,NA,NA,14.6,0.6
1987,1,25,25/01/87,2.3,NA,NA,6.5,-0.2
1987,1,26,26/01/87,2.9,NA,NA,6.3,0
1987,1,27,27/01/87,2.7,NA,NA,4.4,0.4
1987,1,28,28/01/87,3.5,NA,NA,7.3,1
1987,1,29,29/01/87,2.5,NA,NA,6.4,-0.4
1987,1,30,30/01/87,0.8,NA,NA,2.5,-0.6
1987,1,31,31/01/87,-0.7,NA,NA,2.9,-3.5
1987,2,1,01/02/87,-0.4,NA,NA,4.6,-4
1987,2,2,02/02/87,0.8,NA,NA,6,-2.9
1987,2,3,03/02/87,1.2,NA,NA,3.6,-2
1987,2,4,04/02/87,3,NA,NA,3.7,2
1987,2,5,05/02/87,4.2,NA,NA,7.7,1.8
1987,2,6,06/02/87,3.6,NA,NA,7.9,0.4
1987,2,7,07/02/87,6.7,NA,NA,14.8,2.4
1987,2,8,08/02/87,5.8,NA,NA,12.6,2.4
1987,2,9,09/02/87,5.5,NA,NA,10.5,1.3
1987,2,10,10/02/87,4.7,NA,NA,6,3.2
1987,2,11,11/02/87,3.6,NA,NA,4.4,2.4
1987,2,12,12/02/87,4.8,NA,NA,5.4,4
1987,2,13,13/02/87,5.6,NA,NA,6.3,4.8
1987,2,14,14/02/87,6.9,NA,NA,9.7,5.3
1987,2,15,15/02/87,5.8,NA,NA,9.5,3.2
1987,2,16,16/02/87,5.3,NA,NA,7,3
1987,2,17,17/02/87,1.9,NA,NA,3.1,0.9
1987,2,18,18/02/87,2,NA,NA,2.9,0.8
1987,2,19,19/02/87,1.7,NA,NA,2.7,0.9
1987,2,20,20/02/87,3.1,NA,NA,4.9,1.3
